file_size_mb,hour_of_day,transfers_last_hour,mfa_failed_attempts,failed_login_attempts,is_unusual_hour,high_risk_file_type,archive_file_type,integrity_status,unauthorized_attempt,encryption_time_ms,decryption_time_ms,ecdh_time_ms,rsa_key_wrap_time_ms,transfer_status,is_anomaly,anomaly_reason,anomaly_level
519.93,23,5,4,10,1,1,1,failed,0,594.719,692.566,1.179,7.573,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
955.51,4,11,2,4,1,0,1,failed,0,1834.457,1958.337,3.222,5.227,completed,1,Off-hour massive transfer; repeated auth failures,medium
913.72,23,11,3,7,1,1,1,verified,0,1032.61,928.859,5.488,5.51,completed,1,Off-hour massive transfer; repeated auth failures,high
5.83,21,3,0,0,0,0,1,verified,0,16.545,15.434,1.193,4.351,completed,0,,none
611.14,23,9,5,10,1,1,1,verified,1,961.658,1392.696,5.917,9.352,blocked,1,Off-hour massive transfer; repeated auth failures,medium
27.95,19,3,0,0,0,0,0,verified,0,36.09,28.59,1.702,2.794,completed,0,,none
35.26,18,2,0,0,0,0,1,verified,0,31.934,32.515,0.946,1.677,completed,0,,none
2.68,15,2,0,0,0,0,0,verified,0,13.396,10.196,1.363,1.689,completed,0,,none
36.9,8,2,0,0,0,0,0,verified,0,33.404,29.805,1.443,4.301,completed,0,,none
43.67,17,1,0,0,0,0,0,verified,0,68.824,61.519,0.591,1.356,completed,0,,none
833.52,22,6,1,4,0,1,1,failed,0,897.14,980.985,3.635,7.738,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
35.36,6,1,0,0,0,0,0,verified,0,35.895,29.557,1.302,1.319,completed,0,,none
43.53,7,2,0,1,0,0,1,verified,0,34.881,36.658,0.893,3.526,completed,0,,none
47.41,19,0,0,0,0,0,1,verified,0,62.819,55.0,2.116,2.176,completed,0,,none
48.66,9,2,0,0,0,0,0,verified,0,58.168,52.013,1.82,4.135,completed,0,,none
36.02,9,0,0,1,0,0,1,verified,0,39.215,32.906,1.104,1.488,completed,0,,none
17.53,11,3,0,1,0,0,0,verified,0,23.676,20.387,1.613,4.999,completed,0,,none
45.88,18,1,0,0,0,0,1,verified,0,57.836,39.188,0.862,4.612,completed,0,,none
5.72,14,1,0,0,0,0,0,verified,0,16.419,13.945,2.862,3.097,completed,0,,none
29.14,17,2,0,0,0,0,0,verified,0,28.967,41.78,0.672,2.016,completed,0,,none
8.86,12,0,0,0,0,0,1,verified,0,19.647,14.687,0.847,2.702,completed,0,,none
1.33,11,1,0,1,0,0,1,verified,0,11.545,8.835,0.764,4.707,completed,0,,none
621.02,5,12,5,5,1,0,1,verified,1,694.435,1104.818,4.732,6.59,completed,1,Off-hour massive transfer; repeated auth failures,critical
7.96,18,2,0,0,0,0,0,verified,0,20.008,13.306,2.936,4.051,completed,0,,none
9.71,12,3,0,0,0,0,1,verified,0,19.868,13.087,1.694,1.269,completed,0,,none
535.6,23,5,3,4,1,0,1,verified,1,1353.65,1157.529,2.844,4.688,blocked,1,Off-hour massive transfer; repeated auth failures,critical
3.8,10,0,0,0,0,0,1,verified,0,14.366,9.901,2.0,1.696,completed,0,,none
34.99,8,1,0,0,0,0,1,verified,0,53.152,32.222,2.746,4.293,completed,0,,none
40.48,13,0,0,1,0,0,0,verified,0,66.946,37.024,2.321,2.858,completed,0,,none
1.98,16,0,0,0,0,0,1,verified,0,11.237,10.228,1.676,4.173,completed,0,,none
45.92,21,1,0,0,0,0,0,verified,0,43.739,49.249,2.466,2.324,completed,0,,none
4.12,12,2,0,0,0,0,1,verified,0,15.59,10.895,2.086,3.09,completed,0,,none
507.13,1,6,2,3,1,0,1,verified,0,1104.48,579.417,4.248,1.812,completed,1,Off-hour massive transfer; repeated auth failures,medium
39.52,17,1,0,0,0,0,1,verified,0,41.726,39.008,1.205,3.191,completed,0,,none
25.19,11,0,0,0,0,0,0,verified,0,26.842,37.685,2.912,4.777,completed,0,,none
23.69,17,0,0,0,0,0,1,verified,0,34.67,27.211,0.853,2.171,completed,0,,none
13.43,19,2,0,0,0,0,1,verified,0,16.749,21.759,2.099,1.505,completed,0,,none
10.77,12,2,0,1,0,0,1,verified,0,24.74,15.555,1.539,2.711,completed,0,,none
24.42,9,3,0,1,0,0,0,verified,0,39.2,30.868,1.03,4.089,completed,0,,none
23.03,19,2,0,0,0,0,0,verified,0,36.873,32.008,2.17,3.644,completed,0,,none
44.57,6,3,0,0,0,0,0,verified,0,36.266,31.46,0.845,1.796,completed,0,,none
33.02,21,3,0,0,0,0,1,verified,0,33.316,30.664,1.602,4.027,completed,0,,none
8.24,20,2,0,1,0,0,1,verified,0,20.362,14.388,1.257,3.757,completed,0,,none
825.22,22,11,3,8,0,1,1,failed,0,1779.339,989.868,3.702,2.995,completed,1,Off-hour massive transfer; repeated auth failures,critical
16.96,13,3,0,0,0,0,1,verified,0,21.232,18.996,2.904,4.035,completed,0,,none
11.52,11,0,0,0,0,0,0,verified,0,21.914,15.414,0.638,3.073,completed,0,,none
7.9,11,2,0,1,0,0,1,verified,0,19.341,17.438,1.654,4.075,completed,0,,none
18.51,12,3,0,0,0,0,1,verified,0,29.254,18.86,1.626,1.564,completed,0,,none
19.23,17,3,0,1,0,0,1,verified,0,37.89,29.824,1.576,1.935,completed,0,,none
879.02,1,5,5,10,1,1,1,failed,1,836.355,966.873,3.215,6.207,completed,1,Off-hour massive transfer; repeated auth failures,high
29.5,21,1,0,0,0,0,0,verified,0,28.874,31.076,2.663,3.696,completed,0,,none
1.99,18,3,0,0,0,0,1,verified,0,11.791,9.425,1.222,1.899,completed,0,,none
18.55,21,1,0,1,0,0,1,verified,0,23.771,28.123,2.13,1.542,completed,0,,none
29.36,7,0,0,0,0,0,1,verified,0,48.022,44.331,1.895,4.243,completed,0,,none
894.38,4,11,2,5,1,0,1,verified,0,868.618,1413.454,0.65,6.399,completed,1,Off-hour massive transfer; repeated auth failures,high
4.62,21,1,0,1,0,0,1,verified,0,16.389,13.343,1.997,4.895,completed,0,,none
25.32,14,0,0,1,0,0,1,verified,0,23.052,24.642,1.661,3.317,completed,0,,none
30.41,9,2,0,0,0,0,1,verified,0,45.606,43.422,2.755,4.637,completed,0,,none
961.74,0,10,3,5,1,1,1,verified,1,1764.046,1045.43,1.45,9.709,blocked,1,Off-hour massive transfer; repeated auth failures,medium
30.29,7,3,0,0,0,0,0,verified,0,26.767,46.135,1.405,1.238,completed,0,,none
11.19,11,1,0,1,0,0,1,verified,0,18.963,21.852,1.458,2.62,completed,0,,none
1.68,10,3,0,0,0,0,0,verified,0,11.456,9.061,2.144,3.266,completed,0,,none
18.89,11,3,0,0,0,0,1,verified,0,22.829,22.347,2.16,1.303,completed,0,,none
20.42,9,2,0,0,0,0,0,verified,0,28.816,23.524,1.912,1.996,completed,0,,none
626.54,5,12,5,7,1,1,1,verified,1,1459.582,1137.384,0.708,6.922,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
48.84,10,0,0,1,0,0,0,verified,0,56.764,60.154,2.056,4.761,completed,0,,none
46.57,20,1,0,1,0,0,0,verified,0,44.872,49.939,1.512,4.619,completed,0,,none
10.21,20,1,0,0,0,0,0,verified,0,15.74,18.415,2.476,1.237,completed,0,,none
16.73,9,0,0,0,0,0,1,verified,0,30.421,21.302,1.741,1.252,completed,0,,none
43.28,8,2,0,0,0,0,1,verified,0,56.16,50.444,2.05,2.554,completed,0,,none
523.88,23,15,1,9,1,0,1,failed,0,940.735,837.96,2.226,6.594,blocked,1,Off-hour massive transfer; repeated auth failures,high
0.67,13,0,0,1,0,0,1,verified,0,10.724,8.829,2.431,1.615,completed,0,,none
4.49,11,3,0,0,0,0,0,verified,0,12.797,12.951,2.385,3.705,completed,0,,none
8.19,12,0,0,0,0,0,0,verified,0,16.187,13.295,2.577,3.615,completed,0,,none
48.85,6,3,0,0,0,0,0,verified,0,39.512,66.071,2.333,2.995,completed,0,,none
18.01,10,3,0,0,0,0,0,verified,0,28.669,23.497,1.002,4.792,completed,0,,none
681.86,22,12,4,4,0,0,1,failed,1,1327.839,969.913,5.44,1.639,completed,1,Off-hour massive transfer; repeated auth failures,high
8.42,19,2,0,0,0,0,0,verified,0,19.931,12.772,2.036,2.436,completed,0,,none
23.42,15,2,0,1,0,0,1,verified,0,37.281,32.755,1.649,4.583,completed,0,,none
35.33,13,3,0,0,0,0,1,verified,0,37.033,31.106,2.087,1.434,completed,0,,none
21.22,12,2,0,1,0,0,0,verified,0,34.203,26.439,1.23,4.636,completed,0,,none
780.63,22,9,5,7,0,1,1,verified,1,852.072,800.635,0.613,4.254,blocked,1,Off-hour massive transfer; repeated auth failures,critical
46.31,12,0,0,1,0,0,0,verified,0,78.612,57.785,2.33,4.477,completed,0,,none
23.34,13,0,0,1,0,0,0,verified,0,42.798,20.065,1.055,3.366,completed,0,,none
42.49,9,1,0,0,0,0,0,verified,0,32.124,33.324,2.247,3.152,completed,0,,none
3.57,12,3,0,0,0,0,0,verified,0,14.114,12.41,1.782,3.257,completed,0,,none
696.46,0,12,5,2,1,1,1,failed,1,1270.301,1349.156,5.699,6.667,blocked,1,Off-hour massive transfer; repeated auth failures,high
505.63,22,11,1,5,0,1,1,failed,1,1110.723,489.823,5.572,6.629,blocked,1,Off-hour massive transfer; repeated auth failures,medium
647.94,23,12,1,5,1,0,1,verified,1,952.963,1086.073,1.133,6.991,completed,1,Off-hour massive transfer; repeated auth failures,high
48.21,7,3,0,0,0,0,1,verified,0,51.16,66.065,2.082,2.841,completed,0,,none
4.68,10,3,0,1,0,0,0,verified,0,14.956,12.702,0.815,4.287,completed,0,,none
37.12,9,2,0,0,0,0,0,verified,0,29.625,32.672,2.617,4.958,completed,0,,none
837.65,3,5,2,4,1,1,1,failed,0,1952.004,959.431,3.807,9.644,completed,1,Off-hour massive transfer; repeated auth failures,high
0.43,7,3,0,0,0,0,0,verified,0,10.496,8.445,2.686,2.835,completed,0,,none
33.07,19,1,0,0,0,0,1,verified,0,58.878,31.434,1.935,3.324,completed,0,,none
49.67,12,1,0,0,0,0,0,verified,0,81.546,60.41,2.237,2.309,completed,0,,none
644.71,22,9,4,3,0,0,1,verified,0,619.029,757.804,2.468,6.984,completed,1,Off-hour massive transfer; repeated auth failures,critical
43.24,21,2,0,0,0,0,0,verified,0,54.597,56.705,2.277,2.461,completed,0,,none
16.2,12,1,0,0,0,0,0,verified,0,20.956,28.332,1.387,4.353,completed,0,,none
22.06,16,3,0,1,0,0,0,verified,0,41.034,33.955,2.602,3.553,completed,0,,none
8.65,6,1,0,0,0,0,1,verified,0,17.754,17.055,2.162,1.601,completed,0,,none
8.67,19,3,0,0,0,0,1,verified,0,18.265,16.306,1.993,1.459,completed,0,,none
48.68,10,1,0,0,0,0,1,verified,0,69.76,37.5,1.27,2.47,completed,0,,none
