file_size_mb,hour_of_day,transfers_last_hour,mfa_failed_attempts,failed_login_attempts,is_unusual_hour,high_risk_file_type,archive_file_type,integrity_status,unauthorized_attempt,encryption_time_ms,decryption_time_ms,ecdh_time_ms,rsa_key_wrap_time_ms,transfer_status,is_anomaly,anomaly_reason,anomaly_level
16.65,18,0,0,0,0,0,0,verified,0,21.444,28.22,2.601,3.912,completed,0,,none
47.56,12,3,0,0,0,0,1,verified,0,66.969,54.384,2.932,2.986,completed,0,,none
39.45,7,3,0,1,0,0,1,verified,0,33.626,36.067,0.73,4.951,completed,0,,none
37.45,6,0,0,0,0,0,1,verified,0,47.805,55.962,1.349,4.247,completed,0,,none
37.04,18,0,0,0,0,0,0,verified,0,54.231,48.699,0.916,2.553,completed,0,,none
39.62,11,3,0,1,0,0,0,verified,0,65.75,32.268,0.947,2.451,completed,0,,none
25.5,21,3,0,0,0,0,0,verified,0,24.114,34.573,2.365,4.738,completed,0,,none
15.83,15,3,0,0,0,0,1,verified,0,19.659,25.59,1.323,1.402,completed,0,,none
36.65,10,0,0,1,0,0,1,verified,0,61.713,49.829,1.106,3.799,completed,0,,none
0.15,12,3,0,0,0,0,0,verified,0,10.088,8.188,1.39,1.564,completed,0,,none
41.21,21,0,0,0,0,0,1,verified,0,58.394,54.773,1.563,4.27,completed,0,,none
22.17,17,2,0,1,0,0,1,verified,0,30.182,34.777,2.488,3.651,completed,0,,none
23.54,15,2,0,0,0,0,0,verified,0,43.743,22.024,2.88,2.72,completed,0,,none
16.15,19,2,0,1,0,0,0,verified,0,30.246,26.842,1.647,2.794,completed,0,,none
13.56,13,1,0,0,0,0,0,verified,0,26.268,22.18,1.76,2.593,completed,0,,none
38.45,11,1,0,1,0,0,0,verified,0,36.243,38.544,1.229,4.71,completed,0,,none
705.56,0,15,4,4,1,1,1,failed,1,1045.145,1319.612,4.348,8.228,blocked,1,Off-hour massive transfer; repeated auth failures,high
9.56,19,0,0,0,0,0,0,verified,0,21.205,17.963,1.68,3.095,completed,0,,none
46.5,19,3,0,0,0,0,0,verified,0,55.624,57.853,0.855,3.015,completed,0,,none
12.64,7,0,0,0,0,0,1,verified,0,25.954,21.589,1.771,2.153,completed,0,,none
571.37,23,12,1,9,1,0,1,verified,0,1242.295,651.576,4.516,7.242,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
42.8,14,0,0,1,0,0,1,verified,0,40.453,30.754,0.948,3.878,completed,0,,none
11.19,16,2,0,0,0,0,0,verified,0,24.502,19.597,2.316,2.313,completed,0,,none
17.89,11,0,0,0,0,0,0,verified,0,19.194,17.616,0.75,3.939,completed,0,,none
5.57,14,0,0,1,0,0,0,verified,0,18.088,11.011,2.423,1.644,completed,0,,none
720.73,23,14,5,8,1,0,1,verified,0,866.15,675.018,0.752,9.271,blocked,1,Off-hour massive transfer; repeated auth failures,high
523.19,0,9,2,10,1,1,1,failed,1,989.969,1184.252,5.144,6.163,blocked,1,Off-hour massive transfer; repeated auth failures,medium
6.71,8,3,0,0,0,0,0,verified,0,18.254,14.023,1.331,2.928,completed,0,,none
20.99,6,2,0,1,0,0,1,verified,0,25.068,33.842,2.705,1.411,completed,0,,none
648.46,22,8,2,6,0,0,1,verified,0,1492.607,636.488,2.233,1.989,completed,1,Off-hour massive transfer; repeated auth failures,medium
14.65,11,2,0,0,0,0,1,verified,0,23.378,19.849,2.829,2.689,completed,0,,none
12.17,8,0,0,1,0,0,0,verified,0,26.082,19.315,1.73,3.421,completed,0,,none
24.37,16,2,0,1,0,0,0,verified,0,32.564,39.403,0.841,3.462,completed,0,,none
6.51,12,0,0,0,0,0,0,verified,0,16.431,15.079,2.311,4.861,completed,0,,none
15.33,12,1,0,0,0,0,1,verified,0,30.608,24.219,0.514,1.461,completed,0,,none
6.4,14,3,0,1,0,0,0,verified,0,18.954,14.924,1.061,1.272,completed,0,,none
0.5,9,3,0,0,0,0,1,verified,0,10.365,8.546,1.641,3.719,completed,0,,none
45.46,19,1,0,0,0,0,0,verified,0,50.628,60.653,2.191,4.476,completed,0,,none
25.02,16,3,0,0,0,0,0,verified,0,27.332,33.927,2.672,4.825,completed,0,,none
915.61,4,11,1,7,1,1,1,verified,1,1634.459,1288.109,3.128,1.808,blocked,1,Off-hour massive transfer; repeated auth failures,high
33.41,12,1,0,0,0,0,1,verified,0,52.839,34.638,2.764,3.695,completed,0,,none
44.04,17,1,0,0,0,0,1,verified,0,35.916,46.266,1.233,3.206,completed,0,,none
11.34,12,3,0,0,0,0,0,verified,0,22.86,17.155,1.5,1.37,completed,0,,none
18.05,16,1,0,1,0,0,1,verified,0,21.246,23.827,1.734,2.082,completed,0,,none
668.88,3,6,5,4,1,0,1,failed,1,988.832,709.485,2.762,2.694,completed,1,Off-hour massive transfer; repeated auth failures,critical
620.31,22,15,1,3,0,0,1,failed,1,883.528,671.833,4.997,8.522,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
16.42,21,1,0,1,0,0,0,verified,0,19.086,20.517,0.988,4.467,completed,0,,none
40.37,12,0,0,1,0,0,1,verified,0,55.839,56.378,1.452,4.576,completed,0,,none
43.27,15,2,0,0,0,0,1,verified,0,65.659,60.662,2.674,4.513,completed,0,,none
0.24,6,2,0,0,0,0,0,verified,0,10.142,8.279,1.667,4.925,completed,0,,none
14.23,13,3,0,0,0,0,1,verified,0,20.14,20.084,1.64,4.869,completed,0,,none
819.84,2,6,2,5,1,0,1,failed,1,1726.124,933.344,0.634,8.698,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
49.26,16,3,0,0,0,0,0,verified,0,48.636,52.808,1.289,3.741,completed,0,,none
38.11,20,0,0,0,0,0,0,verified,0,44.008,55.234,1.248,1.262,completed,0,,none
12.79,7,3,0,0,0,0,1,verified,0,26.403,17.6,2.147,1.541,completed,0,,none
585.3,22,10,3,3,0,1,1,verified,0,1205.936,1330.473,1.668,9.299,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
11.72,8,1,0,0,0,0,1,verified,0,16.147,22.908,1.429,1.508,completed,0,,none
768.05,23,10,5,3,1,1,1,failed,1,1568.087,1289.646,3.852,1.8,completed,1,Off-hour massive transfer; repeated auth failures,critical
528.07,23,11,4,10,1,0,1,verified,1,773.491,830.112,4.665,6.322,completed,1,Off-hour massive transfer; repeated auth failures,medium
6.18,7,0,0,0,0,0,1,verified,0,14.8,11.777,2.891,3.58,completed,0,,none
805.22,22,15,2,2,0,1,1,verified,0,1399.222,751.546,1.005,8.422,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
44.86,20,1,0,0,0,0,0,verified,0,65.844,59.525,2.389,2.694,completed,0,,none
4.04,12,3,0,0,0,0,1,verified,0,16.033,11.06,0.76,1.702,completed,0,,none
26.9,11,2,0,0,0,0,0,verified,0,37.254,40.121,1.197,4.023,completed,0,,none
44.37,10,2,0,1,0,0,1,verified,0,41.539,58.679,1.106,2.929,completed,0,,none
47.86,13,1,0,0,0,0,0,verified,0,62.98,52.67,0.524,1.658,completed,0,,none
993.78,3,6,2,8,1,0,1,failed,0,1282.406,2168.798,4.281,1.963,blocked,1,Off-hour massive transfer; repeated auth failures,high
38.1,16,3,0,0,0,0,1,verified,0,43.673,29.365,1.857,2.974,completed,0,,none
532.85,5,13,5,5,1,1,1,verified,1,1246.131,818.602,5.088,2.198,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
11.52,9,0,0,0,0,0,1,verified,0,22.734,17.179,1.682,4.946,completed,0,,none
15.61,10,0,0,0,0,0,1,verified,0,25.827,22.136,2.393,2.219,completed,0,,none
812.7,22,5,5,10,0,0,1,failed,0,1173.955,911.364,2.315,1.441,blocked,1,Off-hour massive transfer; repeated auth failures,medium
6.45,12,2,0,0,0,0,1,verified,0,17.672,12.927,1.044,4.364,completed,0,,none
44.95,17,2,0,0,0,0,1,verified,0,72.683,31.359,1.716,4.869,completed,0,,none
29.55,21,3,0,0,0,0,0,verified,0,41.737,34.635,2.812,1.892,completed,0,,none
45.75,15,1,0,0,0,0,1,verified,0,56.541,36.172,2.435,1.454,completed,0,,none
555.79,1,8,3,7,1,0,1,verified,0,823.827,915.499,0.935,8.912,blocked,1,Off-hour massive transfer; repeated auth failures,critical
541.36,22,12,1,5,0,1,1,failed,0,704.967,1223.617,4.096,9.702,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
871.4,5,6,3,6,1,1,1,verified,1,1647.759,1010.537,4.389,7.161,blocked,1,Off-hour massive transfer; repeated auth failures,critical
10.59,9,0,0,1,0,0,1,verified,0,16.495,16.98,1.282,1.953,completed,0,,none
685.68,23,8,3,10,1,1,1,verified,1,1241.221,889.611,3.042,3.13,completed,1,Off-hour massive transfer; repeated auth failures,critical
4.4,20,2,0,0,0,0,1,verified,0,13.285,12.427,1.295,2.935,completed,0,,none
36.38,8,0,0,0,0,0,1,verified,0,58.494,51.457,0.576,2.473,completed,0,,none
23.48,20,3,0,1,0,0,0,verified,0,42.347,36.867,1.247,3.14,completed,0,,none
18.19,15,0,0,0,0,0,1,verified,0,32.885,17.229,2.74,3.819,completed,0,,none
8.02,19,0,0,0,0,0,0,verified,0,21.109,15.14,2.58,4.309,completed,0,,none
957.53,22,13,4,7,0,0,1,verified,1,1241.422,1036.595,5.496,6.58,completed,1,Off-hour massive transfer; repeated auth failures,high
34.36,11,0,0,0,0,0,0,verified,0,54.585,45.083,1.131,2.76,completed,0,,none
47.29,9,1,0,0,0,0,1,verified,0,79.34,42.317,1.182,3.66,completed,0,,none
42.13,21,1,0,0,0,0,1,verified,0,62.251,51.211,2.467,1.413,completed,0,,none
47.65,17,2,0,0,0,0,0,verified,0,59.122,48.841,2.568,1.484,completed,0,,none
900.36,22,7,1,3,0,0,1,verified,0,1086.783,1201.189,5.209,3.13,completed,1,Off-hour massive transfer; repeated auth failures,high
42.21,13,1,0,0,0,0,0,verified,0,55.474,58.89,1.234,4.555,completed,0,,none
614.37,23,12,1,3,1,1,1,failed,1,884.618,1225.792,0.538,7.478,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
35.14,21,1,0,0,0,0,1,verified,0,51.066,39.952,1.461,3.351,completed,0,,none
15.27,19,3,0,1,0,0,0,verified,0,19.981,25.831,1.586,2.947,completed,0,,none
25.65,6,0,0,1,0,0,0,verified,0,28.279,39.161,2.673,3.798,completed,0,,none
4.64,11,0,0,0,0,0,0,verified,0,12.639,10.999,1.088,4.414,completed,0,,none
31.88,6,2,0,0,0,0,0,verified,0,30.474,43.914,1.614,4.407,completed,0,,none
16.36,14,1,0,0,0,0,1,verified,0,21.148,23.133,1.381,4.786,completed,0,,none
31.85,17,3,0,0,0,0,1,verified,0,28.329,35.209,2.839,2.825,completed,0,,none
